constructorResultsId,raceId,constructorId,points,status
1358,148,6,6,1
1359,148,1,4,1
1360,148,15,3,1
1361,148,20,2,1
1362,148,19,1,1
1363,148,17,0,1
1364,148,18,0,1
1365,148,21,0,1
1366,148,16,0,1
1367,148,22,0,1
1368,149,6,12,1
1369,149,3,9,1
1370,149,1,5,1
1371,149,19,0,1
1372,149,16,0,1
1373,149,15,0,1
1374,149,22,0,1
1375,149,20,0,1
1376,149,18,0,1
1377,149,21,0,1
1378,149,17,0,1
1379,150,6,14,1
1380,150,3,6,1
1381,150,1,3,1
1382,150,17,2,1
1383,150,15,1,1
1384,150,16,0,1
1385,150,20,0,1
1386,150,22,0,1
1387,150,21,0,1
1388,150,19,0,1
1389,150,18,0,1
1390,151,1,10,1
1391,151,6,10,1
1392,151,3,3,1
1393,151,15,3,1
1394,151,17,0,1
1395,151,16,0,1
1396,151,19,0,1
1397,151,21,0,1
1398,151,20,0,1
1399,151,22,0,1
1400,151,18,0,1
1401,152,3,10,1
1402,152,6,6,1
1403,152,16,4,1
1404,152,22,5,1
1405,152,20,1,1
1406,152,21,0,1
1407,152,18,0,1
1408,152,17,0,1
1409,152,1,0,1
1410,152,15,0,1
1411,152,19,0,1
1412,153,6,16,1
1413,153,1,6,1
1414,153,3,3,1
1415,153,15,1,1
1416,153,16,0,1
1417,153,17,0,1
1418,153,19,0,1
1419,153,21,0,1
1420,153,22,0,1
1421,153,20,0,1
1422,153,18,0,1
1423,154,6,12,1
1424,154,1,9,1
1425,154,22,4,1
1426,154,17,1,1
1427,154,3,0,1
1428,154,16,0,1
1429,154,20,0,1
1430,154,21,0,1
1431,154,18,0,1
1432,154,19,0,1
1433,154,15,0,1
1434,155,3,14,1
1435,155,6,9,1
1436,155,19,2,1
1437,155,16,1,1
1438,155,15,0,1
1439,155,17,0,1
1440,155,22,0,1
1441,155,20,0,1
1442,155,18,0,1
1443,155,21,0,1
1444,155,1,0,1
1445,156,1,14,1
1446,156,6,6,1
1447,156,17,3,1
1448,156,19,2,1
1449,156,15,1,1
1450,156,22,0,1
1451,156,20,0,1
1452,156,16,0,1
1453,156,21,0,1
1454,156,3,0,1
1455,156,18,0,1
1456,157,6,12,1
1457,157,3,7,1
1458,157,1,7,1
1459,157,22,0,1
1460,157,17,0,1
1461,157,15,0,1
1462,157,16,0,1
1463,157,18,0,1
1464,157,20,0,1
1465,157,21,0,1
1466,157,19,0,1
1467,158,6,16,1
1468,158,3,4,1
1469,158,16,4,1
1470,158,22,2,1
1471,158,18,0,1
1472,158,20,0,1
1473,158,15,0,1
1474,158,17,0,1
1475,158,1,0,1
1476,158,21,0,1
1477,158,19,0,1
1478,159,6,10,1
1479,159,22,6,1
1480,159,17,7,1
1481,159,3,3,1
1482,159,21,0,1
1483,159,16,0,1
1484,159,18,0,1
1485,159,1,0,1
1486,159,19,0,1
1487,159,20,0,1
1488,159,15,0,1
1489,160,6,13,1
1490,160,1,10,1
1491,160,16,2,1
1492,160,15,1,1
1493,160,19,0,1
1494,160,22,0,1
1495,160,18,0,1
1496,160,21,0,1
1497,160,17,0,1
1498,160,3,0,1
1499,160,20,0,1
1500,161,1,16,1
1501,161,6,4,1
1502,161,3,5,1
1503,161,17,1,1
1504,161,22,0,1
1505,161,15,0,1
1506,161,20,0,1
1507,161,19,0,1
1508,161,18,0,1
1509,161,16,0,1
1510,161,21,0,1
1511,162,1,16,1
1512,162,6,6,1
1513,162,3,3,1
1514,162,17,1,1
1515,162,15,0,1
1516,162,16,0,1
1517,162,22,0,1
1518,162,19,0,1
1519,162,18,0,1
1520,162,20,0,1
1521,162,21,0,1
1522,163,6,13,1
1523,163,1,10,1
1524,163,22,2,1
1525,163,21,1,1
1526,163,15,0,1
1527,163,18,0,1
1528,163,20,0,1
1529,163,3,0,1
1530,163,19,0,1
1531,163,16,0,1
1532,163,17,0,1
1533,164,1,11,1
1534,164,6,6,1
1535,164,22,4,1
1536,164,19,3,1
1537,164,15,2,1
1538,164,16,0,1
1539,164,20,0,1
1540,164,17,0,1
1541,164,21,0,1
1542,164,3,0,1
1543,164,18,0,1
1544,165,6,16,1
1545,165,22,4,1
1546,165,1,3,1
1547,165,21,2,1
1548,165,17,1,1
1549,165,16,0,1
1550,165,15,0,1
1551,165,3,0,1
1552,165,18,0,1
1553,165,19,0,1
1554,165,20,0,1
1555,166,1,16,1
1556,166,6,4,1
1557,166,16,3,1
1558,166,3,2,1
1559,166,17,1,1
1560,166,22,0,1
1561,166,15,0,1
1562,166,20,0,1
1563,166,19,0,1
1564,166,18,0,1
1565,166,21,0,1
1566,167,1,16,1
1567,167,6,4,1
1568,167,16,3,1
1569,167,3,2,1
1570,167,15,1,1
1571,167,19,0,1
1572,167,18,0,1
1573,167,22,0,1
1574,167,20,0,1
1575,167,21,0,1
1576,167,17,0,1
1577,168,6,10,1
1578,168,1,10,1
1579,168,3,3,1
1580,168,15,2,1
1581,168,21,1,1
1582,168,16,0,1
1583,168,17,0,1
1584,168,19,0,1
1585,168,18,0,1
1586,168,20,0,1
1587,168,22,0,1
1588,169,1,14,1
1589,169,6,9,1
1590,169,3,2,1
1591,169,17,1,1
1592,169,19,0,1
1593,169,15,0,1
1594,169,22,0,1
1595,169,16,0,1
1596,169,21,0,1
1597,169,18,0,1
1598,169,20,0,1
1599,170,1,13,1
1600,170,6,6,1
1601,170,3,6,1
1602,170,17,1,1
1603,170,16,0,1
1604,170,19,0,1
1605,170,15,0,1
1606,170,22,0,1
1607,170,18,0,1
1608,170,21,0,1
1609,170,20,0,1
1610,171,6,10,1
1611,171,1,6,1
1612,171,3,4,1
1613,171,21,3,1
1614,171,22,2,1
1615,171,16,1,1
1616,171,15,0,1
1617,171,18,0,1
1618,171,20,0,1
1619,171,19,0,1
1620,171,17,0,1
1621,172,6,16,1
1622,172,17,4,1
1623,172,16,4,1
1624,172,1,2,1
1625,172,19,0,1
1626,172,15,0,1
1627,172,20,0,1
1628,172,22,0,1
1629,172,18,0,1
1630,172,3,0,1
1631,172,21,0,1
1632,173,6,13,1
1633,173,1,10,1
1634,173,3,2,1
1635,173,16,1,1
1636,173,19,0,1
1637,173,15,0,1
1638,173,21,0,1
1639,173,17,0,1
1640,173,22,0,1
1641,173,18,0,1
1642,173,20,0,1
1643,174,6,14,1
1644,174,1,9,1
1645,174,16,2,1
1646,174,19,1,1
1647,174,22,0,1
1648,174,15,0,1
1649,174,21,0,1
1650,174,20,0,1
1651,174,17,0,1
1652,174,18,0,1
1653,174,3,0,1
1654,175,6,10,1
1655,175,17,6,1
1656,175,3,4,1
1657,175,22,3,1
1658,175,24,2,1
1659,175,21,1,1
1660,175,16,0,1
1661,175,18,0,1
1662,175,15,0,1
1663,175,20,0,1
1664,175,1,0,1
1665,176,1,10,1
1666,176,6,8,1
1667,176,17,4,1
1668,176,3,3,1
1669,176,20,1,1
1670,176,22,0,1
1671,176,21,0,1
1672,176,18,0,1
1673,176,16,0,1
1674,176,24,0,1
1675,176,15,0,1
1676,177,6,10,1
1677,177,1,6,1
1678,177,24,4,1
1679,177,17,3,1
1680,177,22,2,1
1681,177,15,1,1
1682,177,16,0,1
1683,177,18,0,1
1684,177,3,0,1
1685,177,20,0,1
1686,177,21,0,1
1687,178,6,16,1
1688,178,1,4,1
1689,178,17,3,1
1690,178,22,3,1
1691,178,20,0,1
1692,178,3,0,1
1693,178,24,0,1
1694,178,15,0,1
1695,178,16,0,1
1696,178,21,0,1
1697,178,18,0,1
1698,179,1,16,1
1699,179,6,7,1
1700,179,3,2,1
1701,179,20,1,1
1702,179,17,0,1
1703,179,16,0,1
1704,179,22,0,1
1705,179,21,0,1
1706,179,18,0,1
1707,179,15,0,1
1708,179,24,0,1
1709,180,1,10,1
1710,180,22,6,1
1711,180,6,4,1
1712,180,3,3,1
1713,180,24,2,1
1714,180,15,1,1
1715,180,18,0,1
1716,180,20,0,1
1717,180,17,0,1
1718,180,21,0,1
1719,180,16,0,1
1720,181,17,10,1
1721,181,1,6,1
1722,181,24,4,1
1723,181,3,3,1
1724,181,6,3,1
1725,181,20,0,1
1726,181,16,0,1
1727,181,18,0,1
1728,181,21,0,1
1729,181,22,0,1
1730,181,15,0,1
1731,182,1,10,1
1732,182,6,6,1
1733,182,3,4,1
1734,182,17,5,1
1735,182,15,1,1
1736,182,22,0,1
1737,182,24,0,1
1738,182,20,0,1
1739,182,18,0,1
1740,182,21,0,1
1741,182,16,0,1
1742,183,6,10,1
1743,183,1,10,1
1744,183,17,3,1
1745,183,22,2,1
1746,183,15,1,1
1747,183,20,0,1
1748,183,18,0,1
1749,183,24,0,1
1750,183,16,0,1
1751,183,21,0,1
1752,183,3,0,1
1753,184,6,16,1
1754,184,17,4,1
1755,184,3,3,1
1756,184,1,2,1
1757,184,20,1,1
1758,184,22,0,1
1759,184,15,0,1
1760,184,18,0,1
1761,184,24,0,1
1762,184,21,0,1
1763,184,16,0,1
1764,185,1,16,1
1765,185,6,4,1
1766,185,17,4,1
1767,185,24,2,1
1768,185,22,0,1
1769,185,20,0,1
1770,185,3,0,1
1771,185,16,0,1
1772,185,18,0,1
1773,185,21,0,1
1774,185,15,0,1
1775,186,1,16,1
1776,186,17,5,1
1777,186,6,3,1
1778,186,3,2,1
1779,186,15,0,1
1780,186,24,0,1
1781,186,22,0,1
1782,186,20,0,1
1783,186,16,0,1
1784,186,18,0,1
1785,186,21,0,1
1786,187,17,10,1
1787,187,3,6,1
1788,187,6,5,1
1789,187,24,3,1
1790,187,1,2,1
1791,187,16,0,1
1792,187,15,0,1
1793,187,20,0,1
1794,187,21,0,1
1795,187,18,0,1
1796,187,22,0,1
1797,188,24,14,1
1798,188,20,6,1
1799,188,3,3,1
1800,188,1,2,1
1801,188,18,1,1
1802,188,6,0,1
1803,188,16,0,1
1804,188,21,0,1
1805,188,22,0,1
1806,188,15,0,1
1807,188,17,0,1
1808,189,6,16,1
1809,189,1,4,1
1810,189,24,5,1
1811,189,17,1,1
1812,189,15,0,1
1813,189,22,0,1
1814,189,18,0,1
1815,189,3,0,1
1816,189,16,0,1
1817,189,21,0,1
1818,189,20,0,1
1819,190,1,10,1
1820,190,6,10,1
1821,190,17,3,1
1822,190,3,2,1
1823,190,15,1,1
1824,190,24,0,1
1825,190,16,0,1
1826,190,22,0,1
1827,190,21,0,1
1828,190,18,0,1
1829,190,20,0,1
1830,191,1,16,1
1831,191,3,6,1
1832,191,6,3,1
1833,191,15,1,1
1834,191,22,0,1
1835,191,17,0,1
1836,191,20,0,1
1837,191,25,0,1
1838,191,21,0,1
1839,191,18,0,1
1840,191,24,0,1
1841,192,1,16,1
1842,192,6,4,1
1843,192,22,4,1
1844,192,3,2,1
1845,192,15,0,1
1846,192,24,0,1
1847,192,17,0,1
1848,192,20,0,1
1849,192,25,0,1
1850,192,18,0,1
1851,192,21,0,1
1852,193,6,14,1
1853,193,1,7,1
1854,193,22,3,1
1855,193,15,2,1
1856,193,17,0,1
1857,193,3,0,1
1858,193,24,0,1
1859,193,20,0,1
1860,193,25,0,1
1861,193,18,0,1
1862,193,21,0,1
1863,194,1,10,1
1864,194,6,10,1
1865,194,3,5,1
1866,194,15,1,1
1867,194,17,0,1
1868,194,18,0,1
1869,194,21,0,1
1870,194,20,0,1
1871,194,25,0,1
1872,194,22,0,1
1873,194,24,0,1
1874,195,1,16,1
1875,195,6,4,1
1876,195,22,3,1
1877,195,24,2,1
1878,195,3,1,1
1879,195,15,0,1
1880,195,20,0,1
1881,195,17,0,1
1882,195,25,0,1
1883,195,18,0,1
1884,195,21,0,1
1885,196,1,10,1
1886,196,22,6,1
1887,196,6,4,1
1888,196,21,4,1
1889,196,3,2,1
1890,196,15,0,1
1891,196,17,0,1
1892,196,18,0,1
1893,196,25,0,1
1894,196,20,0,1
1895,196,24,0,1
1896,197,6,14,1
1897,197,22,9,1
1898,197,24,3,1
1899,197,18,0,1
1900,197,25,0,1
1901,197,21,0,1
1902,197,3,0,1
1903,197,17,0,1
1904,197,20,0,1
1905,197,1,0,1
1906,197,15,0,1
1907,198,6,16,1
1908,198,1,5,1
1909,198,3,3,1
1910,198,22,2,1
1911,198,15,0,1
1912,198,24,0,1
1913,198,20,0,1
1914,198,21,0,1
1915,198,17,0,1
1916,198,18,0,1
1917,198,25,0,1
1918,199,6,14,1
1919,199,1,6,1
1920,199,22,5,1
1921,199,17,1,1
1922,199,3,0,1
1923,199,18,0,1
1924,199,25,0,1
1925,199,15,0,1
1926,199,21,0,1
1927,199,20,0,1
1928,199,24,0,1
1929,200,1,16,1
1930,200,6,7,1
1931,200,17,2,1
1932,200,3,1,1
1933,200,15,0,1
1934,200,22,0,1
1935,200,20,0,1
1936,200,18,0,1
1937,200,25,0,1
1938,200,24,0,1
1939,200,21,0,1
1940,201,1,16,1
1941,201,3,4,1
1942,201,17,4,1
1943,201,6,2,1
1944,201,22,0,1
1945,201,15,0,1
1946,201,20,0,1
1947,201,25,0,1
1948,201,21,0,1
1949,201,18,0,1
1950,201,24,0,1
1951,202,6,10,1
1952,202,1,7,1
1953,202,3,6,1
1954,202,17,3,1
1955,202,15,0,1
1956,202,22,0,1
1957,202,21,0,1
1958,202,20,0,1
1959,202,24,0,1
1960,202,25,0,1
1961,202,18,0,1
1962,203,17,16,1
1963,203,15,4,1
1964,203,3,3,1
1965,203,21,2,1
1966,203,20,1,1
1967,203,1,0,1
1968,203,18,0,1
1969,203,22,0,1
1970,203,6,0,1
1971,203,25,0,1
1972,203,24,0,1
1973,204,6,16,1
1974,204,17,5,1
1975,204,1,3,1
1976,204,15,2,1
1977,204,3,0,1
1978,204,22,0,1
1979,204,25,0,1
1980,204,24,0,1
1981,204,18,0,1
1982,204,20,0,1
1983,204,21,0,1
1984,205,1,14,1
1985,205,6,9,1
1986,205,3,2,1
1987,205,22,1,1
1988,205,17,0,1
1989,205,15,0,1
1990,205,24,0,1
1991,205,20,0,1
1992,205,21,0,1
1993,205,18,0,1
1994,205,25,0,1
1995,206,1,14,1
1996,206,6,6,1
1997,206,17,3,1
1998,206,3,3,1
1999,206,15,0,1
2000,206,22,0,1
2001,206,20,0,1
2002,206,18,0,1
2003,206,25,0,1
2004,206,24,0,1
2005,206,21,0,1
2006,207,1,14,1
2007,207,6,6,1
2008,207,22,3,1
2009,207,20,2,1
2010,207,15,1,1
2011,207,3,0,1
2012,207,18,0,1
2013,207,21,0,1
2014,207,24,0,1
2015,207,25,0,1
2016,207,17,0,1
2017,207,26,0,1
2018,208,3,10,1
2019,208,22,7,1
2020,208,20,4,1
2021,208,1,3,1
2022,208,6,2,1
2023,208,15,0,1
2024,208,17,0,1
2025,208,18,0,1
2026,208,25,0,1
2027,208,21,0,1
2028,208,24,0,1
2029,209,3,10,1
2030,209,6,6,1
2031,209,17,4,1
2032,209,15,3,1
2033,209,1,2,1
2034,209,22,1,1
2035,209,25,0,1
2036,209,18,0,1
2037,209,24,0,1
2038,209,21,0,1
2039,209,20,0,1
2040,210,3,10,1
2041,210,6,10,1
2042,210,17,3,1
2043,210,22,2,1
2044,210,1,1,1
2045,210,15,0,1
2046,210,20,0,1
2047,210,25,0,1
2048,210,18,0,1
2049,210,21,0,1
2050,210,24,0,1
2051,211,6,14,1
2052,211,24,6,1
2053,211,20,3,1
2054,211,25,2,1
2055,211,17,1,1
2056,211,22,0,1
2057,211,18,0,1
2058,211,3,0,1
2059,211,15,0,1
2060,211,1,0,1
2061,211,21,0,1
2062,212,3,10,1
2063,212,20,6,1
2064,212,22,4,1
2065,212,6,3,1
2066,212,15,2,1
2067,212,1,1,1
2068,212,17,0,1
2069,212,25,0,1
2070,212,24,0,1
2071,212,18,0,1
2072,212,21,0,1
2073,213,6,10,1
2074,213,22,6,1
2075,213,17,4,1
2076,213,3,3,1
2077,213,15,2,1
2078,213,20,1,1
2079,213,1,0,1
2080,213,21,0,1
2081,213,25,0,1
2082,213,24,0,1
2083,213,18,0,1
2084,214,6,14,1
2085,214,3,9,1
2086,214,22,2,1
2087,214,17,1,1
2088,214,1,0,1
2089,214,15,0,1
2090,214,20,0,1
2091,214,18,0,1
2092,214,21,0,1
2093,214,25,0,1
2094,214,24,0,1
2095,215,3,10,1
2096,215,22,10,1
2097,215,1,3,1
2098,215,17,2,1
2099,215,21,1,1
2100,215,20,0,1
2101,215,15,0,1
2102,215,18,0,1
2103,215,24,0,1
2104,215,25,0,1
2105,215,6,0,1
2106,216,22,11,1
2107,216,6,6,1
2108,216,1,4,1
2109,216,20,3,1
2110,216,17,2,1
2111,216,21,0,1
2112,216,15,0,1
2113,216,25,0,1
2114,216,24,0,1
2115,216,3,0,1
2116,216,18,0,1
2117,217,3,10,1
2118,217,21,6,1
2119,217,15,4,1
2120,217,6,3,1
2121,217,17,2,1
2122,217,20,1,1
2123,217,22,0,1
2124,217,18,0,1
2125,217,25,0,1
2126,217,1,0,1
2127,217,24,0,1
2128,218,6,10,1
2129,218,17,6,1
2130,218,3,6,1
2131,218,15,3,1
2132,218,22,1,1
2133,218,21,0,1
2134,218,25,0,1
2135,218,24,0,1
2136,218,18,0,1
2137,218,20,0,1
2138,218,1,0,1
2139,219,1,10,1
2140,219,22,6,1
2141,219,3,6,1
2142,219,17,3,1
2143,219,6,1,1
2144,219,20,0,1
2145,219,15,0,1
2146,219,24,0,1
2147,219,18,0,1
2148,219,21,0,1
2149,219,25,0,1
2150,220,3,14,1
2151,220,1,6,1
2152,220,17,5,1
2153,220,6,1,1
2154,220,21,0,1
2155,220,15,0,1
2156,220,22,0,1
2157,220,18,0,1
2158,220,25,0,1
2159,220,24,0,1
2160,220,20,0,1
2161,221,3,14,1
2162,221,22,9,1
2163,221,21,2,1
2164,221,20,1,1
2165,221,15,0,1
2166,221,25,0,1
2167,221,1,0,1
2168,221,24,0,1
2169,221,6,0,1
2170,221,18,0,1
2171,221,17,0,1
2172,222,6,14,1
2173,222,3,6,1
2174,222,1,3,1
2175,222,22,2,1
2176,222,15,1,1
2177,222,17,0,1
2178,222,21,0,1
2179,222,25,0,1
2180,222,18,0,1
2181,222,20,0,1
2182,222,24,0,1
2183,223,1,16,1
2184,223,3,5,1
2185,223,22,3,1
2186,223,6,2,1
2187,223,20,0,1
2188,223,15,0,1
2189,223,24,0,1
2190,223,17,0,1
2191,223,25,0,1
2192,223,18,0,1
2193,223,21,0,1
2194,224,3,16,1
2195,224,6,4,1
2196,224,22,3,1
2197,224,1,2,1
2198,224,25,1,1
2199,224,27,0,1
2200,224,15,0,1
2201,224,29,0,1
2202,224,18,0,1
2203,224,17,0,1
2204,224,28,0,1
2205,225,3,10,1
2206,225,22,6,1
2207,225,6,4,1
2208,225,1,3,1
2209,225,25,2,1
2210,225,27,1,1
2211,225,18,0,1
2212,225,28,0,1
2213,225,17,0,1
2214,225,15,0,1
2215,225,29,0,1
2216,226,3,16,1
2217,226,22,4,1
2218,226,17,3,1
2219,226,6,2,1
2220,226,29,1,1
2221,226,1,0,1
2222,226,27,0,1
2223,226,15,0,1
2224,226,28,0,1
2225,226,18,0,1
2226,226,25,0,1
2227,227,3,13,1
2228,227,6,6,1
2229,227,1,4,1
2230,227,17,3,1
2231,227,15,0,1
2232,227,22,0,1
2233,227,27,0,1
2234,227,29,0,1
2235,227,18,0,1
2236,227,25,0,1
2237,227,28,0,1
2238,228,3,10,1
2239,228,6,9,1
2240,228,22,5,1
2241,228,17,2,1
2242,228,27,0,1
2243,228,1,0,1
2244,228,18,0,1
2245,228,28,0,1
2246,228,25,0,1
2247,228,29,0,1
2248,228,15,0,1
2249,229,27,10,1
2250,229,1,7,1
2251,229,15,7,1
2252,229,25,2,1
2253,229,6,0,1
2254,229,3,0,1
2255,229,22,0,1
2256,229,28,0,1
2257,229,17,0,1
2258,229,29,0,1
2259,229,18,0,1
2260,230,6,10,1
2261,230,22,6,1
2262,230,3,4,1
2263,230,15,3,1
2264,230,1,2,1
2265,230,27,1,1
2266,230,29,0,1
2267,230,17,0,1
2268,230,25,0,1
2269,230,18,0,1
2270,230,28,0,1
2271,231,3,16,1
2272,231,22,4,1
2273,231,1,5,1
2274,231,17,1,1
2275,231,15,0,1
2276,231,18,0,1
2277,231,28,0,1
2278,231,6,0,1
2279,231,27,0,1
2280,231,25,0,1
2281,231,29,0,1
2282,232,3,16,1
2283,232,22,7,1
2284,232,1,3,1
2285,232,27,0,1
2286,232,17,0,1
2287,232,25,0,1
2288,232,29,0,1
2289,232,18,0,1
2290,232,15,0,1
2291,232,28,0,1
2292,232,6,0,1
2293,233,3,10,1
2294,233,22,6,1
2295,233,1,6,1
2296,233,17,4,1
2297,233,25,0,1
2298,233,15,0,1
2299,233,29,0,1
2300,233,18,0,1
2301,233,27,0,1
2302,233,6,0,1
2303,233,28,0,1
2304,234,3,14,1
2305,234,22,6,1
2306,234,6,3,1
2307,234,1,2,1
2308,234,17,1,1
2309,234,27,0,1
2310,234,15,0,1
2311,234,25,0,1
2312,234,29,0,1
2313,234,18,0,1
2314,235,3,16,1
2315,235,22,4,1
2316,235,1,3,1
2317,235,27,2,1
2318,235,17,1,1
2319,235,25,0,1
2320,235,29,0,1
2321,235,6,0,1
2322,235,18,0,1
2323,235,15,0,1
2324,236,6,10,1
2325,236,3,8,1
2326,236,1,4,1
2327,236,22,4,1
2328,236,25,0,1
2329,236,29,0,1
2330,236,18,0,1
2331,236,17,0,1
2332,236,27,0,1
2333,236,15,0,1
2334,237,6,10,1
2335,237,22,6,1
2336,237,1,4,1
2337,237,17,5,1
2338,237,27,1,1
2339,237,3,0,1
2340,237,29,0,1
2341,237,15,0,1
2342,237,25,0,1
2343,237,18,0,1
2344,238,3,16,1
2345,238,6,6,1
2346,238,22,4,1
2347,238,15,0,1
2348,238,17,0,1
2349,238,27,0,1
2350,238,25,0,1
2351,238,1,0,1
2352,238,29,0,1
2353,238,18,0,1
2354,239,3,10,1
2355,239,6,6,1
2356,239,1,4,1
2357,239,22,3,1
2358,239,17,2,1
2359,239,15,1,1
2360,239,27,0,1
2361,239,29,0,1
2362,239,18,0,1
2363,239,25,0,1
2364,240,22,10,1
2365,240,3,6,1
2366,240,6,6,1
2367,240,1,4,1
2368,240,25,0,1
2369,240,27,0,1
2370,240,30,0,1
2371,240,28,0,1
2372,240,29,0,1
2373,240,18,0,1
2374,240,15,0,1
2375,240,17,0,1
2376,240,31,0,1
2377,241,3,10,1
2378,241,6,7,1
2379,241,22,7,1
2380,241,15,2,1
2381,241,27,0,1
2382,241,25,0,1
2383,241,31,0,1
2384,241,28,0,1
2385,241,18,0,1
2386,241,29,0,1
2387,241,17,0,1
2388,241,1,0,1
2389,241,30,0,1
2390,242,3,13,1
2391,242,6,10,1
2392,242,1,2,1
2393,242,15,1,1
2394,242,22,0,1
2395,242,17,0,1
2396,242,27,0,1
2397,242,18,0,1
2398,242,29,0,1
2399,242,28,0,1
2400,242,30,0,1
2401,242,31,0,1
2402,242,25,0,1
2403,243,22,16,1
2404,243,6,4,1
2405,243,3,3,1
2406,243,17,2,1
2407,243,27,1,1
2408,243,15,0,1
2409,243,25,0,1
2410,243,29,0,1
2411,243,31,0,1
2412,243,18,0,1
2413,243,1,0,1
2414,243,30,0,1
2415,243,28,0,1
2416,244,22,13,1
2417,244,3,6,1
2418,244,6,4,1
2419,244,1,2,1
2420,244,15,1,1
2421,244,18,0,1
2422,244,29,0,1
2423,244,28,0,1
2424,244,27,0,1
2425,244,25,0,1
2426,244,17,0,1
2427,244,30,0,1
2428,244,31,0,1
2429,245,6,10,1
2430,245,17,10,1
2431,245,27,3,1
2432,245,22,2,1
2433,245,29,1,1
2434,245,25,0,1
2435,245,18,0,1
2436,245,28,0,1
2437,245,3,0,1
2438,245,1,0,1
2439,245,30,0,1
2440,245,15,0,1
2441,246,22,10,1
2442,246,3,10,1
2443,246,27,3,1
2444,246,6,2,1
2445,246,17,1,1
2446,246,1,0,1
2447,246,15,0,1
2448,246,18,0,1
2449,246,29,0,1
2450,246,25,0,1
2451,246,28,0,1
2452,246,30,0,1
2453,247,22,10,1
2454,247,6,6,1
2455,247,3,4,1
2456,247,27,3,1
2457,247,1,2,1
2458,247,15,1,1
2459,247,18,0,1
2460,247,25,0,1
2461,247,17,0,1
2462,247,30,0,1
2463,247,28,0,1
2464,247,29,0,1
2465,248,22,13,1
2466,248,3,6,1
2467,248,6,4,1
2468,248,15,2,1
2469,248,27,1,1
2470,248,25,0,1
2471,248,30,0,1
2472,248,17,0,1
2473,248,1,0,1
2474,248,18,0,1
2475,248,28,0,1
2476,248,29,0,1
2477,249,3,16,1
2478,249,6,4,1
2479,249,22,3,1
2480,249,15,2,1
2481,249,27,1,1
2482,249,17,0,1
2483,249,18,0,1
2484,249,30,0,1
2485,249,25,0,1
2486,249,1,0,1
2487,249,29,0,1
2488,249,28,0,1
2489,250,22,10,1
2490,250,3,6,1
2491,250,27,4,1
2492,250,15,3,1
2493,250,1,2,1
2494,250,17,1,1
2495,250,25,0,1
2496,250,18,0,1
2497,250,29,0,1
2498,250,28,0,1
2499,250,30,0,1
2500,250,6,0,1
2501,251,22,10,1
2502,251,1,9,1
2503,251,15,5,1
2504,251,25,2,1
2505,251,29,0,1
2506,251,28,0,1
2507,251,6,0,1
2508,251,17,0,1
2509,251,18,0,1
2510,251,3,0,1
2511,251,27,0,1
2512,251,30,0,1
2513,252,3,14,1
2514,252,22,6,1
2515,252,6,5,1
2516,252,15,1,1
2517,252,27,0,1
2518,252,1,0,1
2519,252,17,0,1
2520,252,25,0,1
2521,252,18,0,1
2522,252,29,0,1
2523,252,28,0,1
2524,252,30,0,1
2525,253,22,12,1
2526,253,6,6,1
2527,253,3,4,1
2528,253,17,4,1
2529,253,27,0,1
2530,253,1,0,1
2531,253,18,0,1
2532,253,25,0,1
2533,253,29,0,1
2534,253,28,0,1
2535,253,30,0,1
2536,253,15,0,1
2537,254,22,11,1
2538,254,3,10,1
2539,254,6,5,1
2540,254,15,0,1
2541,254,27,0,1
2542,254,1,0,1
2543,254,17,0,1
2544,254,25,0,1
2545,254,18,0,1
2546,254,28,0,1
2547,254,29,0,1
2548,254,30,0,1
2549,255,22,14,1
2550,255,1,6,1
2551,255,17,3,1
2552,255,27,2,1
2553,255,25,1,1
2554,255,15,0,1
2555,255,18,0,1
2556,255,29,0,1
2557,255,3,0,1
2558,255,28,0,1
2559,255,6,0,1
2560,255,30,0,1
2561,256,3,10,1
2562,256,27,6,1
2563,256,29,4,1
2564,256,1,3,1
2565,256,25,2,1
2566,256,18,1,1
2567,256,28,0,1
2568,256,30,0,1
2569,256,22,0,1
2570,256,17,0,1
2571,256,15,0,1
2572,256,6,0,1
2573,257,22,10,1
2574,257,3,6,1
2575,257,6,4,1
2576,257,17,3,1
2577,257,25,2,1
2578,257,15,1,1
2579,257,32,0,1
2580,257,18,0,1
2581,257,33,0,1
2582,257,27,0,1
2583,257,31,0,1
2584,257,1,0,1
2585,257,29,0,1
2586,257,30,0,1
2587,258,22,10,1
2588,258,6,6,1
2589,258,17,4,1
2590,258,29,3,1
2591,258,15,2,1
2592,258,33,1,1
2593,258,32,0,1
2594,258,27,0,1
2595,258,31,0,1
2596,258,18,0,1
2597,258,1,0,1
2598,258,3,0,1
2599,258,25,0,1
2600,258,30,0,1
2601,259,22,10,1
2602,259,6,6,1
2603,259,1,4,1
2604,259,15,3,1
2605,259,25,2,1
2606,259,3,1,1
2607,259,32,0,1
2608,259,27,0,1
2609,259,29,0,1
2610,259,17,0,1
2611,259,18,0,1
2612,259,31,0,1
2613,259,30,0,1
2614,259,33,0,1
2615,260,22,10,1
2616,260,1,6,1
2617,260,6,6,1
2618,260,17,3,1
2619,260,18,1,1
2620,260,33,0,1
2621,260,27,0,1
2622,260,32,0,1
2623,260,30,0,1
2624,260,29,0,1
2625,260,31,0,1
2626,260,25,0,1
2627,260,3,0,1
