raceId,driverId,constructorId,number,grid,laps,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,q1,q2,q3,year,round,circuitId,podium
595,305,1,33,10,11,0,0,0,0,3,0,0,0,1974,6,6,0
595,199,34,7,8,5,0,0,0,0,22,0,0,0,1974,6,6,0
595,296,66,37,22,4,0,0,0,0,3,0,0,0,1974,6,6,0
595,267,57,22,25,4,0,0,0,0,3,0,0,0,1974,6,6,0
595,233,37,9,9,3,0,0,0,0,4,0,0,0,1974,6,6,0
595,306,66,14,11,0,0,0,0,0,4,0,0,0,1974,6,6,0
595,304,1,6,12,0,0,0,0,0,4,0,0,0,1974,6,6,0
595,232,80,20,14,0,0,0,0,0,4,0,0,0,1974,6,6,0
595,230,37,10,15,0,0,0,0,0,4,0,0,0,1974,6,6,0
595,312,58,16,16,0,0,0,0,0,4,0,0,0,1974,6,6,0
595,250,63,18,18,0,0,0,0,0,4,0,0,0,1974,6,6,0
595,314,77,23,24,0,0,0,0,0,4,0,0,0,1974,6,6,0
595,200,63,19,17,0,0,0,0,0,54,0,0,0,1974,6,6,0
595,278,78,30,20,0,0,0,0,0,54,0,0,0,1974,6,6,0
595,313,34,8,0,0,0,0,0,0,81,0,0,0,1974,6,6,0
596,222,25,3,2,80,0,0,0,0,1,0,0,0,1974,7,47,1
596,221,25,4,1,80,0,0,0,0,1,0,0,0,1974,7,47,1
596,231,64,24,6,80,0,0,0,0,1,0,0,0,1974,7,47,1
596,224,1,5,9,80,0,0,0,0,1,0,0,0,1974,7,47,0
596,197,58,17,8,80,0,0,0,0,1,0,0,0,1974,7,47,0
596,289,26,26,15,79,0,0,0,0,11,0,0,0,1974,7,47,0
596,265,26,27,18,79,0,0,0,0,11,0,0,0,1974,7,47,0
596,311,80,21,21,79,0,0,0,0,11,0,0,0,1974,7,47,0
596,313,34,8,20,79,0,0,0,0,11,0,0,0,1974,7,47,0
596,230,37,10,17,78,0,0,0,0,5,0,0,0,1974,7,47,0
596,187,34,28,14,77,0,0,0,0,13,0,0,0,1974,7,47,0
596,267,57,22,26,77,0,0,0,0,2,0,0,0,1974,7,47,0
596,182,6,12,3,70,0,0,0,0,6,0,0,0,1974,7,47,0
596,317,37,9,16,59,0,0,0,0,22,0,0,0,1974,7,47,0
596,304,1,6,12,56,0,0,0,0,22,0,0,0,1974,7,47,0
596,200,63,19,22,53,0,0,0,0,22,0,0,0,1974,7,47,0
596,199,34,7,10,30,0,0,0,0,44,0,0,0,1974,7,47,0
596,235,32,2,7,27,0,0,0,0,5,0,0,0,1974,7,47,0
596,223,6,11,4,24,0,0,0,0,6,0,0,0,1974,7,47,0
596,250,63,18,24,15,0,0,0,0,64,0,0,0,1974,7,47,0
596,238,32,1,5,8,0,0,0,0,86,0,0,0,1974,7,47,0
596,316,63,23,25,8,0,0,0,0,5,0,0,0,1974,7,47,0
596,305,1,33,11,5,0,0,0,0,95,0,0,0,1974,7,47,0
596,306,66,14,13,3,0,0,0,0,5,0,0,0,1974,7,47,0
596,318,58,16,23,2,0,0,0,0,6,0,0,0,1974,7,47,0
596,280,66,15,19,0,0,0,0,0,42,0,0,0,1974,7,47,0
596,308,80,20,0,0,0,0,0,0,81,0,0,0,1974,7,47,0
597,182,6,12,1,75,0,0,0,0,1,0,0,0,1974,8,39,1
597,223,6,11,2,75,0,0,0,0,1,0,0,0,1974,8,39,1
597,224,1,5,3,75,0,0,0,0,1,0,0,0,1974,8,39,1
597,305,1,33,4,75,0,0,0,0,1,0,0,0,1974,8,39,0
597,222,25,3,5,75,0,0,0,0,1,0,0,0,1974,8,39,0
597,221,25,4,8,75,0,0,0,0,1,0,0,0,1974,8,39,0
597,187,34,28,13,75,0,0,0,0,1,0,0,0,1974,8,39,0
597,238,32,1,10,73,0,0,0,0,12,0,0,0,1974,8,39,0
597,313,34,8,23,73,0,0,0,0,12,0,0,0,1974,8,39,0
597,230,37,10,15,72,0,0,0,0,13,0,0,0,1974,8,39,0
597,235,32,2,18,71,0,0,0,0,14,0,0,0,1974,8,39,0
597,199,34,7,12,71,0,0,0,0,14,0,0,0,1974,8,39,0
597,267,57,22,17,69,0,0,0,0,2,0,0,0,1974,8,39,0
597,304,1,6,9,65,0,0,0,0,80,0,0,0,1974,8,39,0
597,296,66,37,25,60,0,0,0,0,6,0,0,0,1974,8,39,0
597,232,80,20,21,54,0,0,0,0,6,0,0,0,1974,8,39,0
597,265,26,27,14,36,0,0,0,0,69,0,0,0,1974,8,39,0
597,197,58,17,7,28,0,0,0,0,8,0,0,0,1974,8,39,0
597,306,66,14,16,18,0,0,0,0,6,0,0,0,1974,8,39,0
597,289,26,26,19,16,0,0,0,0,6,0,0,0,1974,8,39,0
597,280,66,15,24,15,0,0,0,0,64,0,0,0,1974,8,39,0
597,200,63,19,20,8,0,0,0,0,7,0,0,0,1974,8,39,0
597,231,64,24,6,2,0,0,0,0,4,0,0,0,1974,8,39,0
597,252,58,16,11,0,0,0,0,0,4,0,0,0,1974,8,39,0
597,233,37,9,22,0,0,0,0,0,3,0,0,0,1974,8,39,0
597,314,77,23,0,0,0,0,0,0,81,0,0,0,1974,8,39,0
597,298,80,21,0,0,0,0,0,0,81,0,0,0,1974,8,39,0
598,238,32,1,2,80,0,0,0,0,1,0,0,0,1974,9,41,1
598,182,6,12,1,80,0,0,0,0,1,0,0,0,1974,9,41,1
598,223,6,11,4,80,0,0,0,0,1,0,0,0,1974,9,41,1
598,222,25,3,7,80,0,0,0,0,1,0,0,0,1974,9,41,0
598,235,32,2,13,80,0,0,0,0,1,0,0,0,1974,9,41,0
598,304,1,6,11,80,0,0,0,0,1,0,0,0,1974,9,41,0
598,305,1,33,6,79,0,0,0,0,11,0,0,0,1974,9,41,0
598,221,25,4,9,79,0,0,0,0,11,0,0,0,1974,9,41,0
598,232,80,20,15,79,0,0,0,0,11,0,0,0,1974,9,41,0
598,306,66,14,17,79,0,0,0,0,11,0,0,0,1974,9,41,0
598,230,37,10,16,79,0,0,0,0,11,0,0,0,1974,9,41,0
598,197,58,17,12,79,0,0,0,0,11,0,0,0,1974,9,41,0
598,289,26,26,21,78,0,0,0,0,12,0,0,0,1974,9,41,0
598,296,66,37,22,78,0,0,0,0,12,0,0,0,1974,9,41,0
598,265,26,27,20,77,0,0,0,0,13,0,0,0,1974,9,41,0
598,187,34,28,14,76,0,0,0,0,14,0,0,0,1974,9,41,0
598,224,1,5,5,27,0,0,0,0,5,0,0,0,1974,9,41,0
598,199,34,7,8,24,0,0,0,0,64,0,0,0,1974,9,41,0
598,200,63,19,18,4,0,0,0,0,8,0,0,0,1974,9,41,0
598,252,58,16,3,1,0,0,0,0,4,0,0,0,1974,9,41,0
598,280,66,15,19,1,0,0,0,0,8,0,0,0,1974,9,41,0
598,231,64,24,10,0,0,0,0,0,4,0,0,0,1974,9,41,0
598,267,57,22,0,0,0,0,0,0,81,0,0,0,1974,9,41,0
598,313,34,8,0,0,0,0,0,0,81,0,0,0,1974,9,41,0
598,250,34,34,0,0,0,0,0,0,81,0,0,0,1974,9,41,0
598,219,80,21,0,0,0,0,0,0,81,0,0,0,1974,9,41,0
598,233,37,9,0,0,0,0,0,0,81,0,0,0,1974,9,41,0
598,319,63,18,0,0,0,0,0,0,81,0,0,0,1974,9,41,0
598,316,63,23,0,0,0,0,0,0,81,0,0,0,1974,9,41,0
598,315,34,43,0,0,0,0,0,0,81,0,0,0,1974,9,41,0
599,222,25,3,3,75,0,0,0,0,1,0,0,0,1974,10,38,1
599,224,1,5,8,75,0,0,0,0,1,0,0,0,1974,10,38,1
599,235,32,2,12,75,0,0,0,0,1,0,0,0,1974,10,38,1
599,223,6,11,7,75,0,0,0,0,1,0,0,0,1974,10,38,0
599,182,6,12,1,74,0,0,0,0,11,0,0,0,1974,10,38,0
599,199,34,7,4,74,0,0,0,0,11,0,0,0,1974,10,38,0
599,304,1,6,19,74,0,0,0,0,11,0,0,0,1974,10,38,0
599,252,58,16,5,74,0,0,0,0,11,0,0,0,1974,10,38,0
599,250,34,8,20,74,0,0,0,0,11,0,0,0,1974,10,38,0
599,238,32,1,2,73,0,0,0,0,12,0,0,0,1974,10,38,0
599,187,34,28,13,73,0,0,0,0,12,0,0,0,1974,10,38,0
599,306,66,14,23,72,0,0,0,0,13,0,0,0,1974,10,38,0
599,289,26,26,22,69,0,0,0,0,16,0,0,0,1974,10,38,0
599,200,63,19,17,68,0,0,0,0,17,0,0,0,1974,10,38,0
599,280,66,15,24,64,0,0,0,0,5,0,0,0,1974,10,38,0
599,296,66,37,14,62,0,0,0,0,62,0,0,0,1974,10,38,0
599,305,1,33,11,57,0,0,0,0,20,0,0,0,1974,10,38,0
599,197,58,17,16,45,0,0,0,0,22,0,0,0,1974,10,38,0
599,233,37,9,9,36,0,0,0,0,3,0,0,0,1974,10,38,0
599,221,25,4,10,35,0,0,0,0,5,0,0,0,1974,10,38,0
599,232,80,20,15,25,0,0,0,0,5,0,0,0,1974,10,38,0
599,230,37,10,16,17,0,0,0,0,69,0,0,0,1974,10,38,0
599,314,77,23,25,6,0,0,0,0,22,0,0,0,1974,10,38,0
599,231,64,24,6,2,0,0,0,0,22,0,0,0,1974,10,38,0
599,320,26,27,21,0,0,0,0,0,68,0,0,0,1974,10,38,0
599,259,79,42,0,0,0,0,0,0,81,0,0,0,1974,10,38,0
599,321,63,18,0,0,0,0,0,0,81,0,0,0,1974,10,38,0
599,311,80,21,0,0,0,0,0,0,81,0,0,0,1974,10,38,0
599,275,34,208,0,0,0,0,0,0,81,0,0,0,1974,10,38,0
599,267,57,22,0,0,0,0,0,0,81,0,0,0,1974,10,38,0
599,300,76,29,0,0,0,0,0,0,81,0,0,0,1974,10,38,0
599,307,74,25,0,0,0,0,0,0,81,0,0,0,1974,10,38,0
599,283,37,35,0,0,0,0,0,0,81,0,0,0,1974,10,38,0
599,316,63,43,0,0,0,0,0,0,81,0,0,0,1974,10,38,0
600,223,6,11,2,14,0,0,0,0,1,0,0,0,1974,11,20,1
600,222,25,3,4,14,0,0,0,0,1,0,0,0,1974,11,20,1
600,199,34,7,6,14,0,0,0,0,1,0,0,0,1974,11,20,1
600,238,32,1,8,14,0,0,0,0,1,0,0,0,1974,11,20,0
600,235,32,2,9,14,0,0,0,0,1,0,0,0,1974,11,20,0
600,252,58,16,11,14,0,0,0,0,1,0,0,0,1974,11,20,0
600,233,37,9,20,14,0,0,0,0,1,0,0,0,1974,11,20,0
600,197,58,17,18,14,0,0,0,0,1,0,0,0,1974,11,20,0
600,289,26,26,19,14,0,0,0,0,1,0,0,0,1974,11,20,0
600,280,66,15,24,14,0,0,0,0,1,0,0,0,1974,11,20,0
600,321,63,18,25,14,0,0,0,0,1,0,0,0,1974,11,20,0
600,250,34,8,17,14,0,0,0,0,1,0,0,0,1974,11,20,0
600,230,37,10,23,14,0,0,0,0,1,0,0,0,1974,11,20,0
600,270,79,32,20,13,0,0,0,0,11,0,0,0,1974,11,20,0
600,305,1,33,12,12,0,0,0,0,3,0,0,0,1974,11,20,0
600,200,63,19,13,10,0,0,0,0,5,0,0,0,1974,11,20,0
600,231,64,24,10,10,0,0,0,0,6,0,0,0,1974,11,20,0
600,221,25,4,5,5,0,0,0,0,3,0,0,0,1974,11,20,0
600,232,80,20,16,5,0,0,0,0,37,0,0,0,1974,11,20,0
600,306,66,14,15,4,0,0,0,0,69,0,0,0,1974,11,20,0
600,267,57,22,22,4,0,0,0,0,6,0,0,0,1974,11,20,0
600,224,1,5,3,2,0,0,0,0,22,0,0,0,1974,11,20,0
600,172,80,21,21,2,0,0,0,0,22,0,0,0,1974,11,20,0
600,187,34,28,14,1,0,0,0,0,22,0,0,0,1974,11,20,0
600,182,6,12,1,0,0,0,0,0,3,0,0,0,1974,11,20,0
600,304,1,6,7,0,0,0,0,0,3,0,0,0,1974,11,20,0
600,296,66,37,0,0,0,0,0,0,81,0,0,0,1974,11,20,0
600,314,77,23,0,0,0,0,0,0,81,0,0,0,1974,11,20,0
600,265,26,27,0,0,0,0,0,0,81,0,0,0,1974,11,20,0
600,256,78,30,0,0,0,0,0,0,81,0,0,0,1974,11,20,0
600,278,78,30,0,0,0,0,0,0,81,0,0,0,1974,11,20,0
600,307,74,25,0,0,0,0,0,0,81,0,0,0,1974,11,20,0
601,199,34,7,2,54,0,0,0,0,1,0,0,0,1974,12,23,1
601,304,1,6,10,54,0,0,0,0,1,0,0,0,1974,12,23,1
601,231,64,24,7,54,0,0,0,0,1,0,0,0,1974,12,23,1
601,187,34,28,11,54,0,0,0,0,1,0,0,0,1974,12,23,0
601,223,6,11,8,54,0,0,0,0,1,0,0,0,1974,12,23,0
601,230,37,10,20,54,0,0,0,0,1,0,0,0,1974,12,23,0
601,322,1,33,17,53,0,0,0,0,11,0,0,0,1974,12,23,0
601,197,58,17,23,52,0,0,0,0,12,0,0,0,1974,12,23,0
601,323,63,30,25,51,0,0,0,0,13,0,0,0,1974,12,23,0
601,314,77,23,19,50,0,0,0,0,14,0,0,0,1974,12,23,0
601,233,37,9,15,48,0,0,0,0,22,0,0,0,1974,12,23,0
601,289,26,26,21,48,0,0,0,0,16,0,0,0,1974,12,23,0
601,270,79,35,24,46,0,0,0,0,62,0,0,0,1974,12,23,0
601,238,32,1,6,45,0,0,0,0,86,0,0,0,1974,12,23,0
601,235,32,2,22,43,0,0,0,0,4,0,0,0,1974,12,23,0
601,221,25,4,14,42,0,0,0,0,4,0,0,0,1974,12,23,0
601,250,34,8,4,41,0,0,0,0,95,0,0,0,1974,12,23,0
601,224,1,5,3,37,0,0,0,0,5,0,0,0,1974,12,23,0
601,172,80,21,12,37,0,0,0,0,62,0,0,0,1974,12,23,0
601,232,80,20,9,24,0,0,0,0,69,0,0,0,1974,12,23,0
601,252,58,16,16,22,0,0,0,0,20,0,0,0,1974,12,23,0
601,306,66,14,18,22,0,0,0,0,5,0,0,0,1974,12,23,0
601,182,6,12,1,17,0,0,0,0,5,0,0,0,1974,12,23,0
601,243,26,27,13,14,0,0,0,0,3,0,0,0,1974,12,23,0
601,222,25,3,5,8,0,0,0,0,5,0,0,0,1974,12,23,0
601,251,64,31,0,0,0,0,0,0,81,0,0,0,1974,12,23,0
601,316,63,43,0,0,0,0,0,0,81,0,0,0,1974,12,23,0
601,321,63,18,0,0,0,0,0,0,81,0,0,0,1974,12,23,0
601,283,57,22,0,0,0,0,0,0,81,0,0,0,1974,12,23,0
601,219,63,19,0,0,0,0,0,0,81,0,0,0,1974,12,23,0
601,324,34,32,0,0,0,0,0,0,81,0,0,0,1974,12,23,0
602,238,32,1,7,52,0,0,0,0,1,0,0,0,1974,13,14,1
602,224,1,5,6,52,0,0,0,0,1,0,0,0,1974,13,14,1
602,222,25,3,12,52,0,0,0,0,1,0,0,0,1974,13,14,1
602,232,80,20,15,52,0,0,0,0,1,0,0,0,1974,13,14,0
602,250,34,8,3,51,0,0,0,0,11,0,0,0,1974,13,14,0
602,304,1,6,19,51,0,0,0,0,11,0,0,0,1974,13,14,0
602,187,34,28,4,51,0,0,0,0,11,0,0,0,1974,13,14,0
602,289,26,26,21,51,0,0,0,0,11,0,0,0,1974,13,14,0
602,322,1,33,23,51,0,0,0,0,11,0,0,0,1974,13,14,0
602,252,58,16,22,50,0,0,0,0,12,0,0,0,1974,13,14,0
602,221,25,4,10,50,0,0,0,0,12,0,0,0,1974,13,14,0
602,223,6,11,5,40,0,0,0,0,5,0,0,0,1974,13,14,0
602,182,6,12,1,32,0,0,0,0,5,0,0,0,1974,13,14,0
602,235,32,2,16,30,0,0,0,0,37,0,0,0,1974,13,14,0
602,243,26,27,14,25,0,0,0,0,22,0,0,0,1974,13,14,0
602,172,80,21,17,22,0,0,0,0,5,0,0,0,1974,13,14,0
602,197,58,17,9,19,0,0,0,0,5,0,0,0,1974,13,14,0
602,230,37,10,13,16,0,0,0,0,3,0,0,0,1974,13,14,0
602,314,77,29,20,15,0,0,0,0,6,0,0,0,1974,13,14,0
602,199,34,7,2,12,0,0,0,0,6,0,0,0,1974,13,14,0
602,233,37,9,18,11,0,0,0,0,83,0,0,0,1974,13,14,0
602,280,66,15,25,3,0,0,0,0,5,0,0,0,1974,13,14,0
602,231,64,24,8,2,0,0,0,0,5,0,0,0,1974,13,14,0
602,296,66,37,24,1,0,0,0,0,6,0,0,0,1974,13,14,0
602,306,66,14,11,0,0,0,0,0,10,0,0,0,1974,13,14,0
602,319,63,19,0,0,0,0,0,0,81,0,0,0,1974,13,14,0
602,325,34,31,0,0,0,0,0,0,81,0,0,0,1974,13,14,0
602,321,63,18,0,0,0,0,0,0,81,0,0,0,1974,13,14,0
602,283,57,25,0,0,0,0,0,0,81,0,0,0,1974,13,14,0
602,278,78,30,0,0,0,0,0,0,81,0,0,0,1974,13,14,0
602,316,63,23,0,0,0,0,0,0,81,0,0,0,1974,13,14,0
603,224,1,5,1,80,0,0,0,0,1,0,0,0,1974,14,48,1
603,223,6,11,6,80,0,0,0,0,1,0,0,0,1974,14,48,1
603,238,32,1,10,80,0,0,0,0,1,0,0,0,1974,14,48,1
603,231,64,24,8,80,0,0,0,0,1,0,0,0,1974,14,48,0
603,221,25,4,7,80,0,0,0,0,1,0,0,0,1974,14,48,0
603,304,1,6,14,79,0,0,0,0,11,0,0,0,1974,14,48,0
603,207,73,55,16,79,0,0,0,0,11,0,0,0,1974,14,48,0
603,250,34,8,9,79,0,0,0,0,11,0,0,0,1974,14,48,0
603,199,34,7,4,79,0,0,0,0,11,0,0,0,1974,14,48,0
603,324,63,19,22,78,0,0,0,0,12,0,0,0,1974,14,48,0
603,243,26,27,11,78,0,0,0,0,12,0,0,0,1974,14,48,0
603,288,67,66,24,78,0,0,0,0,12,0,0,0,1974,14,48,0
603,235,32,2,21,78,0,0,0,0,12,0,0,0,1974,14,48,0
603,289,26,26,20,77,0,0,0,0,13,0,0,0,1974,14,48,0
603,172,80,21,18,74,0,0,0,0,29,0,0,0,1974,14,48,0
603,200,1,33,12,72,0,0,0,0,18,0,0,0,1974,14,48,0
603,278,66,15,25,70,0,0,0,0,62,0,0,0,1974,14,48,0
603,182,6,12,2,67,0,0,0,0,3,0,0,0,1974,14,48,0
603,252,58,16,13,65,0,0,0,0,5,0,0,0,1974,14,48,0
603,187,34,28,15,61,0,0,0,0,22,0,0,0,1974,14,48,0
603,306,66,14,17,60,0,0,0,0,62,0,0,0,1974,14,48,0
603,222,25,3,3,48,0,0,0,0,23,0,0,0,1974,14,48,0
603,197,58,17,5,46,0,0,0,0,86,0,0,0,1974,14,48,0
603,232,80,20,19,40,0,0,0,0,64,0,0,0,1974,14,48,0
603,326,34,50,26,33,0,0,0,0,5,0,0,0,1974,14,48,0
603,233,37,9,23,12,0,0,0,0,69,0,0,0,1974,14,48,0
603,321,63,18,0,0,0,0,0,0,81,0,0,0,1974,14,48,0
603,283,57,22,0,0,0,0,0,0,81,0,0,0,1974,14,48,0
603,230,37,10,0,0,0,0,0,0,81,0,0,0,1974,14,48,0
603,270,34,42,0,0,0,0,0,0,81,0,0,0,1974,14,48,0
604,199,34,7,1,59,0,0,0,0,1,0,0,0,1974,15,46,1
604,250,34,8,4,59,0,0,0,0,1,0,0,0,1974,15,46,1
604,231,64,24,2,59,0,0,0,0,1,0,0,0,1974,15,46,1
604,224,1,5,8,59,0,0,0,0,1,0,0,0,1974,15,46,0
604,187,34,28,7,59,0,0,0,0,1,0,0,0,1974,15,46,0
604,221,25,4,13,59,0,0,0,0,1,0,0,0,1974,15,46,0
604,200,1,33,20,59,0,0,0,0,1,0,0,0,1974,15,46,0
604,289,26,26,24,58,0,0,0,0,11,0,0,0,1974,15,46,0
604,278,66,15,12,57,0,0,0,0,12,0,0,0,1974,15,46,0
604,197,58,17,10,57,0,0,0,0,12,0,0,0,1974,15,46,0
604,223,6,11,9,55,0,0,0,0,14,0,0,0,1974,15,46,0
604,243,26,27,21,54,0,0,0,0,15,0,0,0,1974,15,46,0
604,238,32,1,19,52,0,0,0,0,69,0,0,0,1974,15,46,0
604,283,57,22,22,50,0,0,0,0,62,0,0,0,1974,15,46,0
604,252,58,16,18,47,0,0,0,0,62,0,0,0,1974,15,46,0
604,222,25,3,6,44,0,0,0,0,69,0,0,0,1974,15,46,0
604,232,80,20,15,43,0,0,0,0,10,0,0,0,1974,15,46,0
604,182,6,12,5,38,0,0,0,0,22,0,0,0,1974,15,46,0
604,172,80,21,11,31,0,0,0,0,5,0,0,0,1974,15,46,0
604,288,67,66,14,27,0,0,0,0,22,0,0,0,1974,15,46,0
604,319,63,18,26,25,0,0,0,0,54,0,0,0,1974,15,46,0
604,230,37,10,25,21,0,0,0,0,69,0,0,0,1974,15,46,0
604,324,63,19,23,9,0,0,0,0,104,0,0,0,1974,15,46,0
604,235,32,2,16,7,0,0,0,0,22,0,0,0,1974,15,46,0
604,314,32,31,27,6,0,0,0,0,2,0,0,0,1974,15,46,0
604,207,73,55,3,4,0,0,0,0,2,0,0,0,1974,15,46,0
604,304,1,6,17,4,0,0,0,0,5,0,0,0,1974,15,46,0
604,233,37,9,0,0,0,0,0,0,81,0,0,0,1974,15,46,0
604,270,34,42,0,0,0,0,0,0,81,0,0,0,1974,15,46,0
604,306,66,14,0,0,0,0,0,0,81,0,0,0,1974,15,46,0
576,224,1,1,5,53,0,0,0,0,1,0,0,0,1975,1,25,1
576,231,64,24,6,53,0,0,0,0,1,0,0,0,1975,1,25,1
576,199,34,7,3,53,0,0,0,0,1,0,0,0,1975,1,25,1
576,223,6,11,7,53,0,0,0,0,1,0,0,0,1975,1,25,0
576,221,25,4,8,53,0,0,0,0,1,0,0,0,1975,1,25,0
576,182,6,12,4,53,0,0,0,0,1,0,0,0,1975,1,25,0
576,288,67,28,16,52,0,0,0,0,11,0,0,0,1975,1,25,0
576,235,32,6,18,52,0,0,0,0,11,0,0,0,1975,1,25,0
576,230,37,9,12,52,0,0,0,0,11,0,0,0,1975,1,25,0
576,289,26,22,21,52,0,0,0,0,11,0,0,0,1975,1,25,0
576,222,25,3,9,52,0,0,0,0,11,0,0,0,1975,1,25,0
576,252,202,16,14,51,0,0,0,0,7,0,0,0,1975,1,25,0
576,243,26,23,19,51,0,0,0,0,12,0,0,0,1975,1,25,0
576,200,1,2,13,50,0,0,0,0,13,0,0,0,1975,1,25,0
576,250,34,8,2,46,0,0,0,0,5,0,0,0,1975,1,25,0
576,232,3,20,20,44,0,0,0,0,62,0,0,0,1975,1,25,0
576,207,73,27,10,27,0,0,0,0,7,0,0,0,1975,1,25,0
576,283,66,14,22,24,0,0,0,0,5,0,0,0,1975,1,25,0
576,238,32,5,11,15,0,0,0,0,5,0,0,0,1975,1,25,0
576,172,3,21,17,15,0,0,0,0,6,0,0,0,1975,1,25,0
576,290,56,30,23,12,0,0,0,0,3,0,0,0,1975,1,25,0
576,187,63,18,15,6,0,0,0,0,2,0,0,0,1975,1,25,0
576,197,202,17,1,0,0,0,0,0,7,0,0,0,1975,1,25,0
577,250,34,8,6,40,0,0,0,0,1,0,0,0,1975,2,18,1
577,224,1,1,2,40,0,0,0,0,1,0,0,0,1975,2,18,1
577,200,1,2,10,40,0,0,0,0,1,0,0,0,1975,2,18,1
577,223,6,11,5,40,0,0,0,0,1,0,0,0,1975,2,18,0
577,182,6,12,4,40,0,0,0,0,1,0,0,0,1975,2,18,0
577,231,64,24,7,40,0,0,0,0,1,0,0,0,1975,2,18,0
577,207,73,27,18,40,0,0,0,0,1,0,0,0,1975,2,18,0
577,199,34,7,3,40,0,0,0,0,1,0,0,0,1975,2,18,0
577,235,32,6,12,40,0,0,0,0,1,0,0,0,1975,2,18,0
577,187,63,18,13,40,0,0,0,0,1,0,0,0,1975,2,18,0
577,172,3,21,11,39,0,0,0,0,11,0,0,0,1975,2,18,0
577,289,26,22,20,39,0,0,0,0,11,0,0,0,1975,2,18,0
577,290,56,30,21,39,0,0,0,0,11,0,0,0,1975,2,18,0
577,243,26,23,23,39,0,0,0,0,11,0,0,0,1975,2,18,0
577,238,32,5,16,38,0,0,0,0,12,0,0,0,1975,2,18,0
577,197,202,17,1,32,0,0,0,0,69,0,0,0,1975,2,18,0
577,221,25,4,9,31,0,0,0,0,22,0,0,0,1975,2,18,0
577,252,202,16,14,31,0,0,0,0,3,0,0,0,1975,2,18,0
577,232,3,20,11,24,0,0,0,0,69,0,0,0,1975,2,18,0
577,288,67,28,15,22,0,0,0,0,64,0,0,0,1975,2,18,0
577,283,66,14,22,22,0,0,0,0,10,0,0,0,1975,2,18,0
577,222,25,3,8,18,0,0,0,0,44,0,0,0,1975,2,18,0
577,230,37,9,17,1,0,0,0,0,5,0,0,0,1975,2,18,0
578,222,25,3,3,78,0,0,0,0,1,0,0,0,1975,3,30,1
578,199,34,7,2,78,0,0,0,0,1,0,0,0,1975,3,30,1
578,221,25,4,5,78,0,0,0,0,1,0,0,0,1975,3,30,1
578,250,34,8,1,78,0,0,0,0,1,0,0,0,1975,3,30,0
578,182,6,12,4,78,0,0,0,0,1,0,0,0,1975,3,30,0
578,200,1,2,16,78,0,0,0,0,1,0,0,0,1975,3,30,0
578,243,75,23,14,78,0,0,0,0,1,0,0,0,1975,3,30,0
578,288,67,28,18,77,0,0,0,0,11,0,0,0,1975,3,30,0
578,252,202,16,19,77,0,0,0,0,11,0,0,0,1975,3,30,0
578,238,32,5,8,77,0,0,0,0,11,0,0,0,1975,3,30,0
578,291,32,34,25,76,0,0,0,0,12,0,0,0,1975,3,30,0
578,235,32,6,21,76,0,0,0,0,12,0,0,0,1975,3,30,0
578,292,32,33,22,76,0,0,0,0,12,0,0,0,1975,3,30,0
578,293,1,31,20,76,0,0,0,0,12,0,0,0,1975,3,30,0
578,276,66,14,24,76,0,0,0,0,12,0,0,0,1975,3,30,0
578,223,6,11,9,71,0,0,0,0,37,0,0,0,1975,3,30,0
578,207,73,27,6,70,0,0,0,0,7,0,0,0,1975,3,30,0
578,172,3,21,23,69,0,0,0,0,62,0,0,0,1975,3,30,0
578,224,1,1,11,65,0,0,0,0,62,0,0,0,1975,3,30,0
578,251,25,32,17,55,0,0,0,0,3,0,0,0,1975,3,30,0
578,231,64,24,12,53,0,0,0,0,69,0,0,0,1975,3,30,0
578,197,202,17,13,37,0,0,0,0,25,0,0,0,1975,3,30,0
578,275,37,10,26,23,0,0,0,0,69,0,0,0,1975,3,30,0
578,232,3,20,15,22,0,0,0,0,5,0,0,0,1975,3,30,0
578,187,63,18,10,19,0,0,0,0,8,0,0,0,1975,3,30,0
578,230,37,9,7,16,0,0,0,0,21,0,0,0,1975,3,30,0
578,290,56,30,0,0,0,0,0,0,81,0,0,0,1975,3,30,0
578,289,26,22,0,0,0,0,0,0,81,0,0,0,1975,3,30,0
579,200,1,2,11,29,0,0,0,0,1,0,0,0,1975,4,49,1
579,235,32,6,16,29,0,0,0,0,1,0,0,0,1975,4,49,1
579,199,34,7,15,28,0,0,0,0,11,0,0,0,1975,4,49,1
579,197,202,17,10,28,0,0,0,0,11,0,0,0,1975,4,49,0
579,230,37,9,5,28,0,0,0,0,11,0,0,0,1975,4,49,0
579,275,37,10,24,27,0,0,0,0,12,0,0,0,1975,4,49,0
579,294,3,21,18,27,0,0,0,0,12,0,0,0,1975,4,49,0
579,187,63,18,6,26,0,0,0,0,13,0,0,0,1975,4,49,0
579,223,6,11,2,25,0,0,0,0,62,0,0,0,1975,4,49,0
579,243,26,22,9,25,0,0,0,0,3,0,0,0,1975,4,49,0
579,250,34,8,14,25,0,0,0,0,3,0,0,0,1975,4,49,0
579,252,202,16,8,23,0,0,0,0,3,0,0,0,1975,4,49,0
579,238,32,5,12,23,0,0,0,0,22,0,0,0,1975,4,49,0
579,295,57,31,19,20,0,0,0,0,7,0,0,0,1975,4,49,0
579,296,26,23,22,18,0,0,0,0,62,0,0,0,1975,4,49,0
